"tiend_d","plaz_cv","nvlscc_","entrn_d","mts2vn_","prtsrf_","cjnsst_","sgmnt__","ld_bcc_","dataset","met_vnt","prcntj_","vnt_prm","dst_crc","nm_scls","nm_brrt","num_spr","nm_frmc","num_fcn","nm_stbl","nm_gsln","num_cmp","cvegeo","cve_ent","cve_mun","cve_agb","ambito","nom_ent","nom_mun","p6a11_n","p12a14n","p18ym_p","grapros","pocupad","pea","pder_ss","pobtot","p_18yms","p_18a24","p_60yms","pob0_14","pb15_64","pb65_ms","tothog","pobhog","vivtot","tvivhab","tvivpar","vvpr_hb","prom_cp","vph_ntr","lq_oxxo","lq_sevn","lq_brrt"
25,6,"C","Base",95,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,1087750.11428571,854.264537809546,1,0,0,0,0,16,0,0,"1903800010430","19","38","0430","Urbana","Nuevo León","Montemorelos",12,3,513,10.98,498,506,1028,1199,880,105,226,263,774,162,374,1171,499,375,458,334,3.13,257,2.38859180035651,0,0.778035832780358
74,6,"C","Base",102.85,13,9,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,689227.779047619,443.198337028709,6,6,0,3,0,201,1,1,"1900900010509","19","9","0509","Urbana","Nuevo León","Cadereyta Jiménez",7,6,528,11.65,504,509,865,1024,828,106,245,156,695,173,349,1024,452,349,437,334,2.93,239,0.821572580645161,3.91826923076923,0.919172932330827
73,6,"C","Base",104.45,13,9,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,735814.722857143,61.4311512447352,0,0,0,0,0,30,3,0,"1900900010354","19","9","0354","Urbana","Nuevo León","Cadereyta Jiménez",7,6,14,8.98,33,33,43,65,51,11,13,11,46,8,20,65,27,20,26,19,3.25,10,5.25806451612903,6.26923076923077,0
72,6,"CD","Receso",103.84,13,5,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1468563.31428571,723.35500784536,0,5,0,0,0,49,0,0,"1900900010320","19","9","0320","Urbana","Nuevo León","Cadereyta Jiménez",7,3,123,8.45,295,301,440,607,437,82,73,136,419,52,178,607,205,178,205,178,3.41,86,1.09543010752688,0,1.02130325814536
79,6,"CD","Base",106.62,13,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1319139.00571429,541.083579966187,5,8,0,1,0,142,1,0,"1903300010631","19","33","0631","Urbana","Nuevo León","Linares",4,4,366,12.03,394,408,618,725,573,83,185,118,471,136,247,683,365,248,364,247,2.77,189,0.413029100529101,0,1.32960745176314
26,6,"C","Base",89,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,830562.861428571,424.356840315599,7,6,1,1,0,158,1,0,"1903300010542","19","33","0542","Urbana","Nuevo León","Linares",4,5,695,9.54,896,919,1922,2159,1644,199,527,415,1370,374,654,2113,816,655,812,651,3.23,457,1.3517316017316,0,0.951878062057703
27,6,"C","Base",101,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,722374.242380952,319.327126360362,2,7,0,4,1,268,1,1,"1903800010356","19","38","0356","Urbana","Nuevo León","Montemorelos",7,6,245,12.03,189,192,374,426,349,35,158,52,244,124,167,426,236,167,231,162,2.55,137,2.46323529411765,2.79166666666667,0.662256690997567
66,6,"C","Hogar",78.81,12,8,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1116364.59857143,209.290339994194,5,6,0,0,0,247,1,0,"1903800010411","19","38","0411","Urbana","Nuevo León","Montemorelos",5,8,374,8.95,805,819,1379,1692,1265,190,339,353,1088,251,559,1692,744,559,698,513,3.03,296,1.05098039215686,0,1.02700729927007
65,6,"C","Hogar",103.01,12,4,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1790950.77666667,778.311536847863,2,6,0,1,0,78,0,0,"1903300010449","19","33","0449","Urbana","Nuevo León","Linares",6,4,1429,11.21,1503,1547,2859,3258,2468,386,555,648,2262,348,978,3258,1186,978,1183,975,3.33,704,0.531037414965986,0,1.28212147134303
64,6,"C","Receso",105.75,13,4,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",516000,85.7,579757.785714286,282.051743825252,7,7,3,5,0,394,0,0,"1900900010481","19","9","0481","Urbana","Nuevo León","Cadereyta Jiménez",5,6,571,10.26,609,619,1263,1438,1159,165,347,221,971,246,489,1438,615,489,611,485,2.94,315,1.14305750350631,0,1.01242236024845
277,6,"C","Receso",105.66,12,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,866267.217142857,36.7133992483776,0,3,1,0,0,85,2,1,"1900400010112","19","4","0112","Urbana","Nuevo León","Allende",8,0,329,11.52,268,268,592,624,508,83,101,80,472,72,177,557,217,178,174,135,3.15,147,1.73671497584541,3.52450980392157,0.657221206581353
28,6,"CD","Hogar",108,10,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,911120.580952381,725.191021470622,2,11,0,0,0,41,0,0,"1900900010848","19","9","0848","Urbana","Nuevo León","Cadereyta Jiménez",7,9,439,9.37,903,918,1632,2054,1254,229,83,681,1336,37,592,2054,778,592,757,571,3.47,336,0.547715053763441,0,1.1234335839599
61,6,"CD","Base",106.78,12,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1813008.75047619,337.173955008065,2,5,0,1,0,66,0,1,"1902000010277","19","20","0277","Urbana","Nuevo León","General Bravo",3,0,100,9.74,134,139,207,323,234,34,64,74,196,53,119,323,249,119,249,119,2.71,55,0.633333333333333,1.26666666666667,1.26666666666667
29,6,"C","Receso",95,10,7.28571428571429,"Oficinistas","UT_DENSIDAD","TRAIN",516000,71.4,601288.098571429,65.6870514732249,7,3,1,0,0,120,1,0,"1903800010252","19","38","0252","Urbana","Nuevo León","Montemorelos",7,6,977,13.1,354,363,1179,1360,1133,647,111,127,1144,89,264,739,401,265,305,169,2.8,220,1.6421568627451,0,0.916970802919708
852,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,25,359996.01,784.718420024955,0,8,0,0,0,13,0,0,"1900900010157","19","9","0157","Urbana","Nuevo León","Cadereyta Jiménez",4,6,40,9.64,79,79,124,170,116,37,7,50,118,155,50,170,167,50,157,40,3.4,22,0.730286738351254,0,1.08939014202172
837,6,"C","Peatonal",56.2,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",420000,58.3,450537.383333333,163.837797506155,10,7,4,7,1,530,0,2,"1900900010439","19","9","0439","Urbana","Nuevo León","Cadereyta Jiménez",7,6,275,9.35,448,449,749,916,743,87,226,138,614,164,344,915,521,344,521,344,2.66,174,1.38370118845501,4.94939271255061,0.774040364068065
838,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,81.8,694634.538181818,435.300807532049,2,3,0,3,0,21,0,0,"1903300010561","19","33","0561","Urbana","Nuevo León","Linares",4,0,389,12.17,344,356,629,742,575,77,162,141,486,115,243,742,340,243,340,243,3.05,199,1.96796218487395,0,0.703909827404016
218,6,"BC","Hogar",128.5,12,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,2278412.18761905,750.74988723742,1,1,1,0,0,77,1,1,"1904900010133","19","49","0133","Urbana","Nuevo León","Santiago",3,0,782,12.24,700,706,1275,1483,1157,154,330,257,1009,217,474,1483,623,474,502,353,3.13,353,0.974358974358974,3.16666666666667,0.603174603174603
523,6,"C","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1057387.98333333,948.320834648527,2,3,0,0,0,152,0,0,"1901300010573","19","13","0573","Urbana","Nuevo León","China",3,3,91,9,127,130,277,315,236,29,72,65,197,53,116,315,229,116,229,116,2.72,49,0.9375,0,1.02272727272727
843,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,50,460413.955,1031.07845124261,0,1,0,0,0,21,0,0,"1900400010254","19","4","0254","Urbana","Nuevo León","Allende",0,5,251,9.48,440,450,799,935,608,130,47,271,641,23,246,935,304,246,276,218,3.8,168,2.60507246376812,0,0.657221206581353
844,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,72.7,590679.1,998.634629863575,2,19,0,0,0,44,0,0,"1900900011009","19","9","1009","Urbana","Nuevo León","Cadereyta Jiménez",0,6,41,11.3,50,50,79,95,63,15,0,32,63,0,25,95,441,25,439,23,3.8,12,1.14305750350631,0,1.01242236024845
779,6,"C","Base",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,951695.087619048,948.320834648527,2,5,0,0,0,34,0,0,"1901300010588","19","13","0588","Urbana","Nuevo León","China",3,0,78,7.72,165,165,336,381,280,31,110,88,208,85,132,381,249,132,249,132,2.89,48,0.625,0,1.13636363636364
215,6,"CD","Receso",109.4,10,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1304849.74952381,270.002801349964,4,3,3,1,0,165,0,0,"1903300010561","19","33","0561","Urbana","Nuevo León","Linares",4,0,389,12.17,344,356,629,742,575,77,162,141,486,115,243,742,340,243,340,243,3.05,199,1.96796218487395,0,0.703909827404016
555,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1107045.76714286,824.714285337879,1,14,0,0,0,50,0,0,"1903300010400","19","33","0400","Urbana","Nuevo León","Linares",4,5,939,9.43,1675,1716,3256,3744,2477,502,260,1037,2529,178,960,3744,1126,960,1123,957,3.9,606,0.24781746031746,0,1.3960878243513
518,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1233835.06238095,792.068782242396,2,8,0,0,0,49,0,0,"1903300011146","19","33","1146","Urbana","Nuevo León","Linares",6,8,782,9.52,1450,1484,3028,3340,2065,412,141,1043,2206,91,900,3340,1073,900,1069,896,3.71,574,0.413029100529101,0,1.32960745176314
219,6,"BC","Hogar",119.2,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",490000,90,1986592.813,917.55689856302,2,2,0,0,0,27,2,0,"1904900010241","19","49","0241","Urbana","Nuevo León","Santiago",4,11,492,10.46,764,767,1152,1422,1014,152,189,351,943,128,431,1417,636,432,532,328,3.29,302,0.974358974358974,0,1.20634920634921
213,6,"BC","Receso",105.66,8,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",516000,95.2,1070126.54904762,820.31754156594,2,3,1,0,0,48,1,0,"1904900010307","19","49","0307","Urbana","Nuevo León","Santiago",3,3,311,11.01,347,352,670,747,573,105,119,130,541,76,215,747,322,215,288,181,3.47,149,0.730769230769231,0,1.35714285714286
209,6,"CD","Receso",108.65,10,9.00887573964497,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN",516000,100,2083230.24333333,61.9783334368045,1,4,0,0,0,73,1,1,"1900400010150","19","4","0150","Urbana","Nuevo León","Allende",6,5,109,8.94,252,257,479,541,395,64,84,116,364,61,190,541,254,190,196,132,2.85,81,0.868357487922705,3.52450980392157,0.87629494210847
208,6,"BC","Base",55,8,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1187406.13285714,950.511253065435,1,2,0,0,0,19,2,1,"1904900010222","19","49","0222","Urbana","Nuevo León","Santiago",3,3,368,11.59,380,383,730,935,659,79,167,221,595,119,271,870,470,273,426,229,3.21,179,0.730769230769231,2.375,0.904761904761905
516,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,23.8,430550.423809524,344.435421920007,0,20,0,0,0,77,0,0,"1900900010890","19","9","0890","Urbana","Nuevo León","Cadereyta Jiménez",3,6,393,10.39,553,555,1019,1191,753,151,30,389,782,19,363,1191,431,363,431,363,3.28,223,0.312980030721966,0,1.1672037235947
556,6,"C","Hogar",109.783518518519,13,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1140578.65571429,426.636828411214,5,8,1,1,1,221,0,0,"1903300010595","19","33","0595","Urbana","Nuevo León","Linares",15,24,588,9.23,872,883,1674,1891,1434,214,373,357,1242,290,578,1891,714,578,699,563,3.27,356,0.782581453634085,0,1.18090135518437
206,6,"BC","Receso",107,14,9.00887573964497,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,1285650.94142857,653.532068325879,1,3,0,0,0,132,0,0,"1904900010275","19","49","0275","Urbana","Nuevo León","Santiago",0,0,33,7.28,185,187,238,362,227,42,35,109,236,17,97,362,203,97,180,74,3.73,36,1.2991452991453,0,1.005291005291
859,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,0,153123.005,784.718420024955,0,5,1,0,0,22,0,1,"1900905720161","19","9","0161","Urbana","Nuevo León","Cadereyta Jiménez",14,24,1183,9.49,2688,2753,4367,5596,3507,746,125,1820,3715,61,1622,5596,2293,1622,2269,1598,3.45,946,0.938940092165898,4.47802197802198,0.875402792696026
514,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,815742.431428571,667.734361279408,4,18,0,0,0,51,0,0,"1900905720180","19","9","0180","Urbana","Nuevo León","Cadereyta Jiménez",48,45,1226,8.78,4220,4328,5816,8360,5335,1110,174,2608,5678,74,2589,8360,4186,2589,4182,2585,3.23,1232,0.496043822276324,0,1.1330685203575
863,6,"C","Hogar",109.783518518519,11.3529411764706,8.91304347826087,"Clásico","UT_DENSIDAD","TRAIN",490000,71.4,493784.488571429,854.264537809546,1,7,0,0,0,36,0,0,"1903800010430","19","38","0430","Urbana","Nuevo León","Montemorelos",12,3,513,10.98,498,506,1028,1199,880,105,226,263,774,162,374,1171,499,375,458,334,3.13,257,2.38859180035651,0,0.778035832780358
205,6,"BC","Receso",108.87,9,7.28571428571429,"Oficinistas","UT_CARRETERA_GAS","TRAIN",516000,95.2,1077040.98571429,516.957602410919,7,0,0,0,0,79,0,0,"190490001010A","19","49","010A","Urbana","Nuevo León","Santiago",8,6,501,12.22,413,415,791,875,708,82,243,138,555,182,311,875,451,311,393,253,2.81,224,2.92307692307692,0,0
867,6,"C","Base",109.783518518519,11.3529411764706,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,0,254416.112,228.855546370892,1,1,3,2,0,123,0,0,"1903300010542","19","33","0542","Urbana","Nuevo León","Linares",4,5,695,9.54,896,919,1922,2159,1644,199,527,415,1370,374,654,2113,816,655,812,651,3.23,457,1.3517316017316,0,0.951878062057703
511,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,747712.594285714,682.643018659469,1,13,0,0,0,41,0,0,"1903300010970","19","33","0970","Urbana","Nuevo León","Linares",7,7,748,9.99,1308,1328,2679,2996,1737,298,73,1041,1904,47,793,2996,885,793,884,792,3.78,518,0.675865800865801,0,1.22384322264562
539,6,"B","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,100,1394119.46904762,1917.98306489677,4,2,0,0,0,30,2,0,"190130001104A","19","13","104A","Urbana","Nuevo León","China",3,0,62.5,8.21,125,129,229,9,193,29,48,65,185,35,89,278,2,2,144,89,3.2,37,1.25,0,0.909090909090909
538,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1062517.97714286,204.08555635281,0,15,3,1,0,178,0,0,"1900900010142","19","9","0142","Urbana","Nuevo León","Cadereyta Jiménez",11,14,438,8.67,1366,1388,1533,2100,1567,208,429,430,1369,301,672,2100,848,672,847,671,3.13,317,0.821572580645161,0,1.07236842105263
537,6,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,698610.311904762,553.517052257185,4,3,0,0,0,59,0,0,"1903800010604","19","38","0604","Urbana","Nuevo León","Montemorelos",6,6,470,10.45,605,610,1074,1212,947,119,226,203,847,162,418,1198,519,419,501,401,2.87,260,1.6421568627451,0,0.916970802919708
801,6,"C","Base",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",480000,87.5,547809.780625,313.300291850266,0,13,0,0,0,37,0,0,"1900900010994","19","9","0994","Urbana","Nuevo León","Cadereyta Jiménez",10,9,344,9.32,823,829,1468,1716,1073,268,37,571,1122,23,525,1716,817,525,768,476,3.27,165,0.674110835401158,0,1.09986504723347
232,6,"C","Receso",125,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1719594.53190476,467.955730419006,0,0,0,0,0,14,3,2,"190090001027A","19","9","027A","Urbana","Nuevo León","Cadereyta Jiménez",7,0,74,12.27,71,71,90,90,83,3,4,4,84,155,52,90,69,52,69,52,1.73,50,2.19086021505376,20.8974358974359,0
793,6,"C","Base",109.4,11.3529411764706,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,71.4,613642.073809524,154.961927392108,1,9,1,0,0,86,1,0,"1903800010445","19","38","0445","Urbana","Nuevo León","Montemorelos",7,6,424,9.84,622,626,1060,1250,991,125,314,186,823,241,452,1248,585,452,559,426,2.76,284,0.656862745098039,0,1.10036496350365
815,6,"C","Receso",114.34,11.7731092436975,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,47.1,514133.012352941,1251.42788246843,0,0,0,0,0,7,1,0,"190090001073A","19","9","073A","Urbana","Nuevo León","Cadereyta Jiménez",0,6,14,7.62,67,68,107,119,88,13,26,26,75,18,42,119,66,42,63,39,2.83,18,5.25806451612903,6.26923076923077,0
229,6,"CD","Receso",124.8,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,948641.162857143,280.896639704395,3,3,2,2,0,315,1,1,"1900400010127","19","4","0127","Urbana","Nuevo León","Allende",5.5,0,230,11.88,240,241,379,431,364,46,136,57,259,115,169,431,194,169,175,150,2.55,123,1.87565217391304,1.69176470588235,0.736087751371115
228,6,"C","Base",108,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,100,1367235.84333333,245.470619932158,4,4,0,1,0,136,1,0,"1904900010190","19","49","0190","Urbana","Nuevo León","Santiago",3,4,661,10.98,698,704,1338,1474,1162,167,317,238,998,238,490,1474,590,490,522,422,3.01,367,1.46153846153846,0,0.904761904761905
227,6,"C","Receso",98.4,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1136162.61904762,431.304267030186,0,4,1,0,0,161,0,0,"1903300010646","19","33","0646","Urbana","Nuevo León","Linares",10,3,479,10.77,514,538,939,1114,881,137,256,181,746,187,375,1114,525,375,524,374,2.97,236,0.743452380952381,0,1.19664670658683
869,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,92.5,1039018.676876,568.412363059324,2,27,0,0,0,54,0,0,"1903800010854","19","38","0854","Urbana","Nuevo León","Montemorelos",12,4,242,9.3,576,576,1236,1366,823,167,38,476,873,17,385,1366,488,385,440,337,3.55,202,0.234593837535014,0,1.17896246089677
226,6,"CD","Receso",135.72,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,100,1335063.79333333,473.81238551784,13,3,1,1,1,452,1,0,"1903300010612","19","33","0612","Urbana","Nuevo León","Linares",0,4,346,11.78,317,320,548,654,557,67,184,80,434,140,214,588,300,217,297,214,2.75,149,0.929315476190476,0,1.12185628742515
791,6,"C","Hogar",117.45,15,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85,694301.176,579.585082748857,2,15,0,0,0,42,0,0,"1903800010411","19","38","0411","Urbana","Nuevo León","Montemorelos",5,8,374,8.95,805,819,1379,1692,1265,190,339,353,1088,251,559,1692,744,559,698,513,3.03,296,1.05098039215686,0,1.02700729927007
224,6,"CD","Receso",102,8,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,95.2,1356349.4952381,293.415303273315,6,2,2,0,0,187,1,1,"1903800010341","19","38","0341","Urbana","Nuevo León","Montemorelos",3,6,455,12.51,377,380,668,761,621,94,199,107,511,140,256,753,406,257,396,247,2.94,220,2.68716577540107,4.56818181818182,0.555739880557399
545,6,"B","Base",107.050117647059,13,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,840417.856666667,168.478546668573,6,9,2,5,1,421,0,2,"1900900010424","19","9","0424","Urbana","Nuevo León","Cadereyta Jiménez",5,4,382,9.02,553,563,998,1250,1010,151,288,188,848,214,435,1250,617,435,605,423,2.87,232,1.14305750350631,5.45150501672241,0.799280810722458
826,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,81.2,545647.895625,490.156639757566,0,1,0,0,0,23,0,0,"1900900010744","19","9","0744","Urbana","Nuevo León","Cadereyta Jiménez",0,0,114,12.03,112,114,244,245,171,30,15,62,173,10,70,245,106,70,101,65,3.5,55,3.28629032258065,0,0.612781954887218
548,6,"B","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",480000,95.2,1079582.77714286,337.173955008065,1,5,0,0,0,39,0,0,"1902000010277","19","20","0277","Urbana","Nuevo León","General Bravo",3,0,100,9.74,134,139,207,323,234,34,64,74,196,53,119,323,249,119,249,119,2.71,55,0.633333333333333,1.26666666666667,1.26666666666667
528,6,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,798268.236666667,413.933519357549,0,21,0,0,0,67,0,0,"1900905720176","19","9","0176","Urbana","Nuevo León","Cadereyta Jiménez",17,25,1127,9.27,2928,3002,4639,5946,3656,784,104,1996,3893,57,1730,5946,2495,1730,2488,1723,3.44,1008,0.29875366568915,0,1.16985645933014
786,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,87.5,702810.938125,719.29565131579,1,1,0,0,0,7,0,0,"1900400010447","19","4","0447","Urbana","Nuevo León","Allende",0,5,191,12.56,168,172,348,401,236,30,10,147,246,8,106,401,115,106,84,75,3.78,96,2.60507246376812,0,0.657221206581353
526,6,"B","Base",109.783518518519,13,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,844760.625238095,320.583506604059,11,7,0,0,0,188,0,0,"190090001041A","19","9","041A","Urbana","Nuevo León","Cadereyta Jiménez",5,6,549,10.91,623,630,1134,1326,937,97,203,324,860,142,447,1326,682,447,676,441,2.97,316,2.03976640711902,0,0.845216489499611
785,6,"C","Peatonal",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",420000,100,1057337.67619048,1662.71800956045,1,0,0,0,0,37,1,0,"1902200010290","19","22","0290","Urbana","Nuevo León","General Terán",5,5,475,9.81,571,580,1097,1391,1065,123,377,279,819,293,490,1391,703,490,703,490,2.84,297,1.5,0,0
525,6,"B","Base",107.050117647059,13,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,52.4,468713.757619048,168.478546668573,11,6,2,5,1,421,0,2,"1900900010424","19","9","0424","Urbana","Nuevo León","Cadereyta Jiménez",5,4,382,9.02,553,563,998,1250,1010,151,288,188,848,214,435,1250,617,435,605,423,2.87,232,1.14305750350631,5.45150501672241,0.799280810722458
